,state_string,a_value_0,a_value_1,a_value_2,a_value_3,a_value_4,a_value_5,a_value_6,a_value_7,a_value_8
10898,221122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10899,002122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10900,102122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10901,202122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10902,012122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10903,112122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10904,212122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10905,022122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10906,122122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10907,222122211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10908,000222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10909,100222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10910,200222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10911,010222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10912,110222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10913,210222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10914,020222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10915,120222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10916,220222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10917,001222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10918,101222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10919,201222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10920,011222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10921,111222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10922,211222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10923,021222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10924,121222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10925,221222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10926,002222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10927,102222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10928,202222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10929,012222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10930,112222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10931,212222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10932,022222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10933,122222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10934,222222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10935,000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10936,100000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10937,200000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10938,010000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10939,110000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10940,210000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10941,020000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10942,120000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10943,220000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10944,001000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10945,101000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10946,201000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10947,011000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10948,111000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10949,211000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10950,021000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10951,121000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10952,221000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10953,002000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10954,102000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10955,202000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10956,012000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10957,112000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10958,212000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10959,022000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10960,122000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10961,222000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10962,000100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10963,100100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10964,200100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10965,010100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10966,110100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10967,210100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10968,020100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10969,120100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10970,220100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10971,001100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10972,101100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10973,201100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10974,011100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10975,111100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10976,211100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10977,021100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10978,121100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10979,221100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10980,002100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10981,102100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10982,202100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10983,012100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10984,112100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10985,212100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10986,022100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10987,122100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10988,222100021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10989,000200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10990,100200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10991,200200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10992,010200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10993,110200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10994,210200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10995,020200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10996,120200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10997,220200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10998,001200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10999,101200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,201200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11001,011200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11002,111200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11003,211200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11004,021200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11005,121200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11006,221200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11007,002200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11008,102200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11009,202200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11010,012200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11011,112200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11012,212200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11013,022200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11014,122200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11015,222200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11016,000010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11017,100010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11018,200010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11019,010010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11020,110010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11021,210010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11022,020010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11023,120010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11024,220010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11025,001010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11026,101010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11027,201010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11028,011010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11029,111010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11030,211010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11031,021010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11032,121010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11033,221010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11034,002010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11035,102010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11036,202010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11037,012010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11038,112010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11039,212010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11040,022010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11041,122010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11042,222010021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11043,000110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11044,100110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11045,200110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11046,010110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11047,110110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11048,210110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11049,020110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11050,120110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11051,220110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11052,001110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11053,101110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11054,201110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11055,011110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11056,111110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11057,211110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11058,021110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11059,121110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11060,221110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11061,002110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11062,102110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11063,202110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11064,012110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11065,112110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11066,212110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11067,022110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11068,122110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11069,222110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11070,000210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11071,100210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11072,200210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11073,010210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11074,110210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11075,210210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11076,020210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11077,120210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11078,220210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11079,001210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11080,101210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11081,201210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11082,011210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11083,111210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11084,211210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11085,021210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11086,121210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11087,221210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11088,002210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11089,102210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11090,202210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11091,012210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11092,112210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11093,212210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11094,022210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11095,122210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11096,222210021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11097,000020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11098,100020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11099,200020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11100,010020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11101,110020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11102,210020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11103,020020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11104,120020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11105,220020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11106,001020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11107,101020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11108,201020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11109,011020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11110,111020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11111,211020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11112,021020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11113,121020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11114,221020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11115,002020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11116,102020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11117,202020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11118,012020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11119,112020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11120,212020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11121,022020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11122,122020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11123,222020021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11124,000120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11125,100120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11126,200120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11127,010120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11128,110120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11129,210120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11130,020120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11131,120120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11132,220120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11133,001120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11134,101120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11135,201120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11136,011120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11137,111120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11138,211120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11139,021120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11140,121120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11141,221120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11142,002120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11143,102120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11144,202120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11145,012120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11146,112120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11147,212120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11148,022120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11149,122120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,222120021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11151,000220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11152,100220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11153,200220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11154,010220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11155,110220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11156,210220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11157,020220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11158,120220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11159,220220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11160,001220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11161,101220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11162,201220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11163,011220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11164,111220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11165,211220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11166,021220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11167,121220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11168,221220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11169,002220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11170,102220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11171,202220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11172,012220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11173,112220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11174,212220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11175,022220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11176,122220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177,222220021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11178,000001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11179,100001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11180,200001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11181,010001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11182,110001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11183,210001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11184,020001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11185,120001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11186,220001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11187,001001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11188,101001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11189,201001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11190,011001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11191,111001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11192,211001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11193,021001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11194,121001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11195,221001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11196,002001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11197,102001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11198,202001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11199,012001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11200,112001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11201,212001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11202,022001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,122001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11204,222001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11205,000101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11206,100101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11207,200101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11208,010101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11209,110101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11210,210101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11211,020101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11212,120101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11213,220101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,001101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11215,101101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11216,201101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11217,011101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11218,111101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11219,211101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11220,021101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11221,121101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
