,model_action,best_action_t_plus_1,mean_price,original_price
2692,H,B,0.8859999999999999,8146.928000000001
2693,H,H,0.884,8135.63
2694,H,B,0.8859999999999999,8148.553000000001
2695,H,B,0.887,8157.215
2696,H,H,0.8859999999999999,8155.306
2697,H,B,0.887,8163.508000000001
2698,H,B,0.887,8161.875
2699,H,H,0.8859999999999999,8150.925
2700,H,B,0.887,8158.8
2701,H,B,0.887,8162.141
2702,H,B,0.888,8165.090999999999
2703,H,H,0.887,8160.142
2704,H,H,0.8859999999999999,8146.795999999999
2705,H,H,0.885,8140.4490000000005
2706,H,H,0.884,8133.328
2707,H,B,0.885,8145.0740000000005
2708,H,B,0.8859999999999999,8149.274
2709,H,B,0.8859999999999999,8147.605
2710,H,H,0.885,8138.073
2711,H,H,0.883,8124.857
2712,H,H,0.882,8117.3
2713,H,B,0.883,8121.529
2714,H,B,0.883,8127.536
2715,H,H,0.882,8114.179
2716,H,B,0.882,8118.105
2717,H,B,0.883,8121.951999999999
2718,H,B,0.884,8131.556
2719,H,B,0.885,8136.703
2720,H,H,0.884,8131.507
2721,H,B,0.884,8132.781
2722,H,B,0.884,8131.925
2723,H,B,0.884,8128.995
2724,H,B,0.885,8143.303000000001
2725,H,B,0.887,8157.27
2726,H,B,0.887,8161.056
2727,H,B,0.887,8162.151999999999
2728,H,B,0.887,8157.409000000001
2729,H,H,0.8859999999999999,8152.068
2730,H,B,0.8859999999999999,8154.045999999999
2731,H,B,0.8859999999999999,8152.135
2732,H,H,0.885,8142.054
2733,H,B,0.885,8145.749
2734,H,B,0.8859999999999999,8147.971
2735,H,B,0.8859999999999999,8148.911
2736,H,B,0.887,8157.172
2737,H,B,0.887,8158.678000000001
2738,H,H,0.8859999999999999,8150.977
2739,H,B,0.8859999999999999,8151.834
2740,H,B,0.888,8166.13
2741,H,B,0.89,8184.363
2742,H,H,0.889,8180.944
2743,H,B,0.889,8183.254
2744,H,B,0.889,8179.889
2745,H,B,0.889,8177.9619999999995
2746,H,B,0.89,8188.149
2747,H,H,0.888,8174.351
2748,H,B,0.889,8179.871
2749,H,B,0.889,8178.934
2750,H,H,0.888,8171.933000000001
2751,H,B,0.889,8173.7
2752,H,B,0.889,8178.7519999999995
2753,H,H,0.888,8173.065
2754,H,H,0.887,8161.762
2755,H,B,0.887,8162.189
2756,H,B,0.888,8169.633000000001
2757,H,B,0.888,8170.5380000000005
2758,H,B,0.889,8177.422
2759,H,B,0.893,8218.538
2760,H,H,0.892,8202.33
2761,H,B,0.892,8203.106
2762,H,B,0.892,8205.686
2763,H,H,0.8909999999999999,8202.302
2764,H,B,0.892,8210.563
2765,H,B,0.894,8225.293
2768,H,B,0.8959999999999999,8246.46
2769,H,B,0.897,8254.744
2770,H,B,0.897,8252.256
2771,H,H,0.8959999999999999,8246.338
2772,H,B,0.897,8255.926
2773,H,B,0.899,8266.398000000001
2774,H,H,0.897,8254.465
2775,H,B,0.897,8250.9
2776,H,H,0.8959999999999999,8242.228000000001
2777,H,B,0.8959999999999999,8243.201
2778,H,B,0.897,8251.552
2779,H,B,0.897,8251.204
2780,H,H,0.8959999999999999,8241.318000000001
2781,H,H,0.895,8230.955
2782,H,B,0.895,8233.216999999999
2783,H,B,0.895,8231.994
2784,H,H,0.894,8225.659
2785,H,H,0.893,8216.873
2786,H,B,0.894,8219.666
2787,H,H,0.893,8219.668
2788,H,B,0.894,8221.529
2789,H,H,0.893,8218.009
2790,H,B,0.893,8212.033000000001
2791,H,B,0.894,8219.882
2792,H,B,0.894,8226.758
2793,H,B,0.894,8227.424
2794,H,H,0.893,8217.659
2795,H,B,0.893,8218.5
2796,H,B,0.894,8223.701
2797,H,B,0.894,8222.305
2798,H,H,0.893,8213.891
2799,H,B,0.893,8216.214
2800,H,B,0.893,8215.509
2801,H,B,0.893,8216.952
2802,H,B,0.895,8231.223
2803,H,B,0.895,8234.86
2804,H,H,0.894,8226.643
2805,H,B,0.894,8220.848
2806,H,B,0.894,8221.809000000001
2807,H,B,0.894,8225.007
2808,H,H,0.893,8216.555
2809,H,B,0.893,8215.025
2810,H,B,0.893,8217.075
2811,H,H,0.892,8211.664
2812,H,B,0.892,8209.265
2813,H,B,0.893,8219.048
2814,H,B,0.894,8223.416
2815,H,H,0.893,8219.183
2816,H,H,0.89,8189.604
2817,H,H,0.888,8168.775
2818,H,B,0.889,8175.821999999999
2819,H,B,0.889,8177.686
2820,H,B,0.89,8186.269
2821,H,B,0.89,8186.5419999999995
2822,H,H,0.889,8181.215
2823,H,B,0.889,8180.732
2824,H,H,0.888,8164.315
2825,H,H,0.885,8144.901999999999
2826,H,B,0.885,8145.9580000000005
2827,H,B,0.888,8164.62
2828,H,H,0.887,8163.776
2829,H,B,0.887,8161.544
2830,H,B,0.888,8165.356
2831,H,H,0.887,8160.807
2832,H,B,0.887,8160.621
2833,H,B,0.887,8156.558000000001
2834,H,B,0.887,8164.004
2835,H,H,0.8859999999999999,8149.995
2836,H,B,0.8859999999999999,8149.946
2837,H,B,0.887,8160.13
2838,H,B,0.887,8157.693
2839,H,B,0.888,8168.368
2840,H,B,0.89,8194.011999999999
2841,H,B,0.893,8211.586
2842,H,B,0.893,8217.063
2843,H,B,0.894,8221.466999999999
2844,H,B,0.894,8220.305
2845,H,H,0.893,8213.872
2846,H,B,0.893,8212.778
2847,H,B,0.893,8213.524
2848,H,H,0.892,8202.836
2849,H,H,0.8809999999999999,8101.041
2850,H,H,0.88,8095.224
2851,H,B,0.88,8098.069
2852,H,H,0.879,8087.779
2853,H,B,0.879,8090.427
2854,H,H,0.872,8023.675
2859,H,H,0.879,8082.425
2860,H,B,0.879,8086.316
2863,H,B,0.879,8086.022
2864,H,H,0.878,8082.599
2865,H,H,0.8759999999999999,8065.0509999999995
2866,H,B,0.8759999999999999,8062.959
2867,H,B,0.878,8076.548000000001
2868,H,B,0.879,8091.871
2869,H,B,0.88,8098.368
2870,H,B,0.88,8098.823
2871,H,B,0.8809999999999999,8108.345
2872,H,B,0.883,8125.754
2873,H,B,0.885,8142.6759999999995
2874,H,H,0.884,8134.383000000001
2875,H,H,0.882,8119.494000000001
2876,H,B,0.882,8114.133000000001
2877,H,B,0.882,8113.8859999999995
2878,H,B,0.882,8111.754
2879,H,B,0.882,8111.818
2880,H,H,0.88,8100.028
2881,H,B,0.8809999999999999,8103.847
2882,H,B,0.882,8114.996999999999
2883,H,B,0.882,8114.71
2884,H,H,0.8809999999999999,8106.326
2885,H,B,0.882,8117.852
2886,H,B,0.883,8119.696999999999
2887,H,H,0.882,8117.773
2888,H,B,0.883,8121.4169999999995
2889,H,H,0.882,8112.76
2890,H,B,0.882,8110.719
2891,H,B,0.882,8111.516
2892,H,B,0.882,8110.941
2893,H,H,0.8809999999999999,8106.715999999999
2894,H,B,0.8809999999999999,8109.444
2895,H,B,0.882,8108.608
2896,H,B,0.882,8113.973000000001
2897,H,B,0.882,8118.72
2898,H,B,0.883,8121.308000000001
2899,H,H,0.882,8119.143
2900,H,B,0.883,8124.871999999999
2901,H,B,0.883,8122.866999999999
2902,H,B,0.883,8119.281
2903,H,B,0.883,8119.232
2904,H,H,0.882,8117.18
2905,H,B,0.882,8116.639
2906,H,B,0.883,8121.807
2907,H,B,0.884,8129.491
2908,H,B,0.884,8135.619000000001
2909,H,B,0.884,8134.929
2910,H,H,0.883,8126.231
2911,H,B,0.883,8122.215
2912,H,B,0.884,8127.887
2913,H,B,0.884,8131.545999999999
2914,H,H,0.882,8117.603
2915,H,H,0.8809999999999999,8102.994000000001
2916,H,B,0.8809999999999999,8102.991
2917,H,B,0.882,8111.231
2918,H,B,0.882,8109.637
2919,H,B,0.882,8112.595
2920,H,H,0.8809999999999999,8109.139
2921,H,B,0.882,8117.891
2922,H,B,0.884,8133.401999999999
2923,H,B,0.884,8132.7390000000005
2924,H,H,0.883,8123.0
2925,H,B,0.883,8120.996999999999
2926,H,B,0.883,8126.313
2927,H,B,0.884,8133.8
2928,H,H,0.883,8122.637
2929,H,H,0.882,8112.345
2930,H,H,0.8809999999999999,8108.198
2931,H,B,0.8809999999999999,8101.849
2932,H,H,0.88,8094.8009999999995
2933,H,B,0.8809999999999999,8104.499
2934,H,B,0.8809999999999999,8104.988
2935,H,B,0.8809999999999999,8105.786
2936,H,B,0.8809999999999999,8108.079000000001
2937,H,B,0.882,8113.431
2938,H,H,0.8809999999999999,8106.092
2939,H,B,0.8809999999999999,8100.0019999999995
2940,H,B,0.8809999999999999,8106.2480000000005
2941,H,B,0.8809999999999999,8103.036999999999
2942,H,B,0.8809999999999999,8105.2119999999995
2943,H,B,0.8809999999999999,8100.875
2944,H,H,0.879,8090.488
2945,H,B,0.879,8091.061
2946,H,B,0.88,8093.897
2947,H,H,0.879,8086.39
2948,H,B,0.879,8084.845
2949,H,B,0.879,8085.723000000001
2950,H,B,0.879,8088.793000000001
2951,H,B,0.879,8086.344
2952,H,B,0.879,8089.84
2953,H,B,0.879,8090.693
2954,H,B,0.88,8094.598000000001
2955,H,B,0.88,8094.495
2956,H,B,0.88,8093.675
2957,H,B,0.88,8097.281999999999
2958,H,B,0.88,8097.996
2959,H,B,0.88,8095.861
2960,H,B,0.88,8093.319
2961,H,H,0.878,8079.5740000000005
2962,H,B,0.878,8077.325
2963,H,H,0.877,8069.44
2964,H,B,0.877,8065.685
2965,H,H,0.8759999999999999,8060.177
2966,H,B,0.877,8068.205
2967,H,B,0.877,8069.772
2968,H,H,0.8759999999999999,8064.5380000000005
2969,H,B,0.877,8065.911
2970,H,B,0.877,8069.561
2971,H,B,0.877,8069.071999999999
2972,H,B,0.878,8077.124
2973,H,B,0.879,8083.253000000001
2974,H,B,0.879,8084.528
2975,H,B,0.879,8089.491999999999
2976,H,B,0.879,8082.753000000001
2977,H,H,0.878,8077.691
2978,H,B,0.878,8081.043000000001
2979,H,B,0.878,8080.999
2980,H,B,0.878,8079.946999999999
2981,H,B,0.878,8081.065
2982,H,B,0.878,8081.559
2983,H,B,0.879,8084.223000000001
2984,H,H,0.878,8079.984
2985,H,B,0.879,8083.670999999999
2986,H,B,0.879,8083.164000000001
2987,H,H,0.878,8079.326999999999
2988,H,B,0.878,8076.4259999999995
2989,H,B,0.878,8076.308000000001
2990,H,B,0.878,8077.196999999999
2991,H,B,0.878,8073.32
2992,H,H,0.877,8071.5869999999995
2993,H,B,0.878,8074.744000000001
2994,H,B,0.878,8079.02
2995,H,B,0.878,8079.5
2996,H,B,0.878,8075.615
2997,H,B,0.878,8073.893
2998,H,B,0.878,8075.071
2999,H,B,0.878,8078.11
3000,H,B,0.878,8074.064
3001,H,H,0.877,8071.857
3002,H,B,0.878,8073.286
3003,H,H,0.877,8069.741
3004,H,B,0.878,8073.763000000001
3005,H,H,0.877,8069.284000000001
3006,H,B,0.877,8066.446
3007,H,H,0.8759999999999999,8060.8240000000005
3008,H,B,0.877,8063.637
3009,H,B,0.877,8068.4169999999995
3010,H,B,0.877,8068.44
3011,H,B,0.877,8068.38
3012,H,B,0.877,8068.467
3013,H,B,0.877,8069.972
3014,H,B,0.878,8073.179
3015,H,H,0.877,8071.826999999999
3016,H,B,0.878,8072.2880000000005
3017,H,H,0.877,8071.433000000001
3018,H,H,0.8759999999999999,8064.603
3019,H,B,0.8759999999999999,8058.625
3020,H,B,0.8759999999999999,8055.703
3021,H,B,0.8759999999999999,8057.645
3022,H,B,0.8759999999999999,8059.815
3023,H,B,0.8759999999999999,8062.039000000001
3024,H,B,0.877,8064.5419999999995
3025,H,B,0.877,8067.478
3026,H,B,0.879,8086.576999999999
3027,H,B,0.885,8141.735
3028,H,B,0.8859999999999999,8150.878000000001
3029,H,H,0.885,8144.9890000000005
3030,H,B,0.885,8139.4980000000005
3031,H,H,0.883,8119.351
3032,H,H,0.882,8112.395
3033,H,H,0.8809999999999999,8103.132
3034,H,B,0.882,8111.284000000001
3035,H,B,0.882,8116.6359999999995
3036,H,B,0.882,8111.338000000001
3037,H,H,0.8809999999999999,8108.891
3038,H,B,0.882,8109.786999999999
3039,H,B,0.882,8112.416
3040,H,B,0.882,8117.026
3041,H,H,0.8809999999999999,8108.517
3042,H,B,0.8809999999999999,8106.741
3043,H,B,0.8809999999999999,8103.007
3044,H,B,0.8809999999999999,8101.979
3045,H,B,0.8809999999999999,8106.443
3046,H,B,0.8809999999999999,8105.326
3047,H,B,0.8809999999999999,8102.07
3048,H,B,0.8809999999999999,8106.7080000000005
3049,H,B,0.882,8117.232
3050,H,B,0.883,8120.217
3051,H,H,0.882,8116.398
3052,H,B,0.883,8120.8369999999995
3053,H,H,0.882,8116.94
3054,H,B,0.882,8112.311
3055,H,B,0.882,8111.715
3056,H,B,0.882,8112.111
3057,H,B,0.882,8114.135
3058,H,B,0.882,8112.963000000001
3059,H,H,0.8809999999999999,8107.052
3060,H,B,0.8809999999999999,8105.363
3061,H,B,0.8809999999999999,8107.670999999999
3062,H,B,0.882,8110.8640000000005
3063,H,B,0.882,8112.4130000000005
3064,H,B,0.882,8110.79
3065,H,H,0.8809999999999999,8105.73
3066,H,B,0.8809999999999999,8105.058000000001
3067,H,B,0.8809999999999999,8105.816999999999
3068,H,B,0.8809999999999999,8106.414000000001
3069,H,B,0.882,8108.76
3070,H,H,0.878,8077.460999999999
3071,H,H,0.877,8069.512
3072,H,B,0.877,8071.477
3073,H,B,0.877,8070.284000000001
3074,H,H,0.8759999999999999,8058.37
3075,H,H,0.875,8049.477
3076,H,B,0.8759999999999999,8060.922
3077,H,B,0.8759999999999999,8058.456
3078,H,H,0.875,8052.3769999999995
3079,H,B,0.8759999999999999,8058.107
3080,H,B,0.877,8065.808000000001
3081,H,B,0.877,8067.635
3082,H,B,0.877,8067.344
3083,H,H,0.8759999999999999,8061.724
3084,H,H,0.8740000000000001,8036.3369999999995
3085,H,H,0.873,8031.581
3086,H,B,0.873,8033.388000000001
3087,H,B,0.8740000000000001,8040.517
3088,H,H,0.873,8036.516
3089,H,B,0.8740000000000001,8042.226
3090,H,B,0.8740000000000001,8041.204000000001
3091,H,B,0.8740000000000001,8040.854
3092,H,H,0.873,8030.986
3093,H,B,0.873,8033.469
3094,H,B,0.8740000000000001,8040.633000000001
3095,H,H,0.873,8035.36
3096,H,B,0.873,8030.83
3097,H,B,0.8740000000000001,8036.996999999999
3098,H,H,0.873,8029.755999999999
3099,H,H,0.872,8024.904
3100,H,B,0.873,8029.811
3101,H,B,0.873,8032.099
3102,H,B,0.8740000000000001,8044.031
3103,H,B,0.875,8051.0019999999995
3104,H,H,0.8740000000000001,8042.339
3105,H,B,0.8740000000000001,8036.995
3106,H,H,0.873,8034.003000000001
3107,H,B,0.8740000000000001,8039.031999999999
3108,H,H,0.873,8033.388000000001
3109,H,B,0.873,8034.151
3110,H,B,0.8740000000000001,8039.778
3111,H,B,0.8740000000000001,8037.613
3112,H,H,0.873,8033.733
3113,H,B,0.873,8034.066
3114,H,B,0.8740000000000001,8036.559
3115,H,B,0.8740000000000001,8037.085999999999
3116,H,B,0.8740000000000001,8041.263000000001
3117,H,B,0.8740000000000001,8044.43
3118,H,B,0.8740000000000001,8038.58
3119,H,H,0.873,8029.766
3120,H,B,0.873,8029.5019999999995
3121,H,B,0.873,8028.331
3122,H,H,0.872,8025.557
3123,H,B,0.872,8023.143
3124,H,H,0.8690000000000001,7994.316999999999
3125,H,H,0.868,7990.98
3126,H,B,0.8740000000000001,8038.434
3127,H,B,0.875,8050.201999999999
3128,H,B,0.875,8050.985
3129,H,B,0.8759999999999999,8054.166
3130,H,B,0.879,8082.055
3131,H,H,0.878,8074.825
3132,H,B,0.878,8075.460999999999
3133,H,B,0.878,8076.026
3134,H,H,0.877,8072.409000000001
3135,H,H,0.8759999999999999,8057.8769999999995
3136,H,H,0.875,8053.209
3137,H,B,0.8759999999999999,8057.678000000001
3138,H,B,0.8759999999999999,8060.571999999999
3139,H,B,0.8759999999999999,8062.945
3140,H,B,0.8759999999999999,8060.806
3141,H,B,0.878,8079.781999999999
3142,H,B,0.879,8084.246999999999
3143,H,H,0.878,8076.7480000000005
3144,H,H,0.877,8067.016
3145,H,B,0.877,8064.009
3146,H,H,0.8759999999999999,8061.999
3147,H,B,0.8759999999999999,8055.597
3148,H,B,0.8759999999999999,8059.329000000001
3149,H,B,0.8759999999999999,8059.014
3150,H,B,0.8759999999999999,8056.021
3151,H,B,0.8759999999999999,8060.309
3152,H,B,0.8759999999999999,8061.1669999999995
3153,H,H,0.875,8051.831
3154,H,B,0.8759999999999999,8060.267
3155,H,B,0.877,8072.071
3156,H,B,0.883,8122.13
3157,H,B,0.8859999999999999,8149.32
3158,H,B,0.8859999999999999,8155.115
3159,H,B,0.8859999999999999,8154.284000000001
3160,H,H,0.885,8141.9259999999995
3161,H,B,0.885,8140.7080000000005
3162,H,B,0.885,8140.637
3163,H,B,0.8859999999999999,8154.255999999999
3164,H,B,0.8859999999999999,8149.53
3165,H,H,0.884,8136.383000000001
3166,H,B,0.8859999999999999,8145.821999999999
3167,H,B,0.8859999999999999,8147.331
3168,H,H,0.885,8140.571999999999
3169,H,B,0.8859999999999999,8149.755
3170,H,B,0.8859999999999999,8148.137
3171,H,H,0.885,8144.182
3172,H,B,0.885,8140.151
3173,H,B,0.885,8143.941999999999
3174,H,B,0.885,8140.246999999999
3175,H,H,0.884,8138.514
3176,H,B,0.8859999999999999,8153.954000000001
3177,H,B,0.8859999999999999,8147.1630000000005
3178,H,B,0.8859999999999999,8153.651
3179,H,B,0.889,8180.4580000000005
3180,H,B,0.889,8178.768
3181,H,B,0.889,8175.605
3182,H,H,0.888,8169.053000000001
3183,H,B,0.888,8173.696999999999
3184,H,B,0.888,8172.624
3185,H,B,0.889,8175.789000000001
3186,H,B,0.89,8183.096
3187,H,B,0.89,8188.838000000001
3188,H,B,0.8909999999999999,8200.375
3189,H,B,0.892,8209.136
3190,H,B,0.895,8234.549
3191,H,B,0.898,8258.778
3192,H,H,0.895,8232.723
3193,H,B,0.895,8234.08
3194,H,B,0.895,8234.471
3195,H,B,0.895,8230.98
3196,H,B,0.895,8235.074
3197,H,B,0.895,8231.294
3198,H,B,0.895,8231.116
3199,H,H,0.894,8221.724
3200,H,H,0.893,8212.913
3201,H,H,0.892,8206.646999999999
3202,H,H,0.8909999999999999,8195.23
3203,H,B,0.8909999999999999,8199.652
3204,H,B,0.892,8207.916
3205,H,B,0.892,8206.73
3206,H,H,0.89,8189.268
3207,H,B,0.8909999999999999,8195.457
3208,H,B,0.8909999999999999,8199.405
3209,H,B,0.892,8202.655
3210,H,B,0.892,8204.351999999999
3211,H,B,0.892,8207.651
3212,H,B,0.892,8204.805
3213,H,H,0.8909999999999999,8199.735999999999
3214,H,B,0.8909999999999999,8198.211
3215,H,B,0.892,8210.112
3216,H,B,0.8959999999999999,8240.479
3217,H,B,0.8959999999999999,8244.996
3218,H,B,0.8959999999999999,8245.908000000001
3219,H,B,0.898,8257.7
3220,H,B,0.898,8259.061
3221,H,H,0.8959999999999999,8241.233
3222,H,H,0.894,8228.615
3223,H,B,0.894,8225.780999999999
3224,H,B,0.894,8229.686
3225,H,B,0.894,8228.202
3226,H,H,0.8909999999999999,8193.679
3227,H,B,0.8909999999999999,8194.651
3228,H,B,0.8909999999999999,8194.48
3229,H,B,0.8909999999999999,8200.583
3230,H,B,0.893,8211.858
3233,H,H,0.892,8206.169
3234,H,B,0.893,8213.139000000001
3235,H,H,0.892,8210.708
3236,H,B,0.892,8203.33
3237,H,B,0.892,8205.24
3238,H,B,0.892,8203.488000000001
3239,H,H,0.8909999999999999,8200.178
3240,H,B,0.892,8202.758
3241,H,H,0.89,8189.246
3242,H,B,0.8909999999999999,8197.03
3243,H,B,0.892,8205.911
3244,H,H,0.8909999999999999,8198.175
3245,H,B,0.8909999999999999,8196.589
3246,H,B,0.8909999999999999,8199.398000000001
3247,H,B,0.892,8201.754
3248,H,B,0.893,8216.284
3249,H,B,0.894,8222.265
3250,H,B,0.894,8228.326
3251,H,H,0.893,8212.276
3252,H,B,0.893,8212.848
3253,H,H,0.892,8206.783000000001
3254,H,H,0.89,8191.58
3259,H,B,0.892,8203.24
3260,H,B,0.893,8216.874
3261,H,B,0.894,8225.332
3262,H,B,0.894,8225.802
3263,H,H,0.893,8213.265
3264,H,B,0.893,8213.229
3265,H,B,0.893,8212.073
3266,H,H,0.89,8193.153
3267,H,B,0.8909999999999999,8199.407
3268,H,B,0.893,8214.604
3269,H,B,0.895,8228.818000000001
3270,H,B,0.895,8230.785
3271,H,H,0.893,8214.878
3272,H,H,0.892,8207.994
3273,H,B,0.893,8216.733
3274,H,B,0.893,8217.459
3275,H,B,0.894,8220.963
3276,H,B,0.894,8223.101999999999
3277,H,H,0.893,8216.631
3278,H,B,0.893,8217.335
3279,H,B,0.894,8222.21
3280,H,B,0.894,8223.690999999999
3281,H,B,0.894,8221.564
3285,H,B,0.894,8224.68
3286,H,B,0.894,8228.109
3289,H,H,0.8909999999999999,8201.009
3290,H,B,0.8909999999999999,8194.735
3291,H,B,0.892,8204.436
3292,H,B,0.893,8216.257
3293,H,B,0.894,8220.535
3294,H,H,0.892,8208.135
3295,H,B,0.893,8214.385
3296,H,B,0.893,8212.556999999999
3297,H,H,0.892,8210.58
3298,H,B,0.892,8204.893
3299,H,B,0.892,8207.299
3300,H,B,0.893,8217.546999999999
3301,H,B,0.894,8224.521
3302,H,H,0.892,8211.949
3303,H,B,0.893,8216.112
3304,H,H,0.892,8204.881
3305,H,H,0.8909999999999999,8201.860999999999
3306,H,B,0.893,8211.471
3307,H,B,0.893,8215.231
3308,H,B,0.894,8222.559000000001
3309,H,B,0.894,8222.163
3310,H,B,0.895,8236.021
3311,H,B,0.897,8252.359
3312,H,H,0.8959999999999999,8246.735
3313,H,B,0.8959999999999999,8241.511
3314,H,B,0.897,8252.169
3315,H,B,0.898,8257.054
3316,H,H,0.8959999999999999,8245.419
3317,H,B,0.897,8249.104
3318,H,H,0.8959999999999999,8239.123
3319,H,H,0.895,8232.322
3320,H,H,0.893,8219.423
3321,H,B,0.893,8219.129
3322,H,B,0.894,8223.026
3323,H,H,0.893,8218.651
3324,H,B,0.895,8231.585
3325,H,B,0.895,8235.394
3326,H,B,0.8959999999999999,8238.028
3327,H,H,0.894,8224.276
3328,H,B,0.894,8223.579
3329,H,B,0.895,8229.372
3330,H,H,0.894,8230.3
3331,H,B,0.895,8232.882
3332,H,B,0.8959999999999999,8244.011999999999
3333,H,H,0.895,8237.625
3334,H,B,0.895,8229.028
3335,H,B,0.8959999999999999,8242.328000000001
3336,H,B,0.8959999999999999,8243.248
3337,H,H,0.895,8237.242
3338,H,B,0.8959999999999999,8241.860999999999
3339,H,B,0.897,8248.642
3340,H,B,0.897,8247.285
3341,H,B,0.897,8247.828000000001
3342,H,B,0.897,8252.301
3343,H,H,0.8959999999999999,8245.129
3344,H,B,0.897,8248.933
3345,H,B,0.897,8255.476
3346,H,B,0.898,8259.621
3347,H,H,0.8959999999999999,8248.824
3348,H,B,0.897,8251.03
3349,H,B,0.897,8249.7
3350,H,B,0.897,8254.855
3351,H,B,0.897,8253.455
3352,H,B,0.902,8293.405999999999
3353,H,B,0.9059999999999999,8334.021999999999
3354,H,H,0.904,8320.671999999999
3355,H,B,0.905,8324.294
3356,H,B,0.905,8325.094000000001
3357,H,B,0.9059999999999999,8332.261999999999
3358,H,H,0.905,8324.293
3359,H,H,0.904,8316.953000000001
3360,H,H,0.902,8297.341999999999
3361,H,B,0.903,8304.759
3362,H,B,0.903,8313.484
3363,H,B,0.903,8309.575
3364,H,B,0.903,8303.711
3365,H,B,0.904,8314.496
3366,H,B,0.904,8316.404
3367,H,B,0.904,8313.947
3368,H,B,0.904,8314.911
3369,H,B,0.904,8317.38
3370,H,B,0.904,8314.305
3371,H,B,0.904,8320.507
3372,H,B,0.9059999999999999,8330.765
3373,H,B,0.9059999999999999,8335.509
3374,H,B,0.9059999999999999,8336.885
3375,H,B,0.9059999999999999,8334.095
3376,H,H,0.905,8326.493
3377,H,B,0.905,8321.313
3378,H,B,0.905,8321.643
3379,H,H,0.904,8321.837
3380,H,B,0.905,8328.502
3381,H,B,0.905,8330.716999999999
3382,H,B,0.9059999999999999,8338.123
3383,H,B,0.9079999999999999,8347.345
3384,H,H,0.907,8346.993
3385,H,H,0.9059999999999999,8332.915
3386,H,H,0.905,8322.455
3387,H,H,0.904,8321.188
3388,H,B,0.904,8321.331
3389,H,H,0.902,8303.001
3390,H,B,0.903,8305.613000000001
3391,H,B,0.903,8305.835
3392,H,H,0.902,8298.824
3393,H,B,0.903,8304.806
3394,H,H,0.902,8300.8
3395,H,H,0.9009999999999999,8286.489
3396,H,B,0.902,8295.339
3397,H,H,0.9,8282.344000000001
3398,H,H,0.899,8272.254
3399,H,B,0.9,8275.108
3400,H,H,0.899,8273.408000000001
3401,H,B,0.899,8274.631
3402,H,H,0.898,8264.093
3403,H,B,0.899,8272.654
3404,H,B,0.9,8275.289
3405,H,H,0.898,8264.723
3406,H,B,0.898,8262.412
3407,H,B,0.899,8268.284
3408,H,H,0.898,8259.759
3409,H,B,0.898,8260.806
3410,H,B,0.899,8272.613000000001
3411,H,B,0.899,8273.78
3412,H,B,0.9009999999999999,8289.973
3413,H,B,0.9009999999999999,8288.994
3414,H,B,0.9009999999999999,8286.49
3415,H,B,0.902,8300.018
3416,H,B,0.902,8298.175
3417,H,B,0.902,8293.783000000001
3418,H,B,0.902,8296.925
3419,H,B,0.902,8302.693000000001
3420,H,B,0.903,8302.966999999999
3421,H,H,0.902,8295.576
3422,H,B,0.902,8295.042
3423,H,B,0.902,8294.255
3424,H,H,0.9009999999999999,8289.905999999999
3425,H,B,0.9009999999999999,8287.061
3426,H,B,0.9009999999999999,8287.535
3427,H,B,0.9009999999999999,8289.368
3428,H,B,0.902,8296.155999999999
3429,H,B,0.902,8298.286
3430,H,B,0.902,8303.455
3431,H,B,0.903,8307.030999999999
3432,H,B,0.903,8311.258
3433,H,B,0.903,8310.835
3434,H,B,0.904,8316.511999999999
3435,H,H,0.902,8302.517
3436,H,B,0.903,8308.725
3437,H,B,0.903,8303.328000000001
3438,H,H,0.902,8293.177
3439,H,H,0.9009999999999999,8287.705
3440,H,B,0.9009999999999999,8288.76
3441,H,H,0.892,8207.474
3442,H,H,0.888,8167.825
3443,H,B,0.888,8169.611999999999
3444,H,B,0.889,8181.729
3445,H,B,0.89,8183.139
3446,H,H,0.889,8181.5
3447,H,H,0.888,8170.658
3448,H,B,0.89,8190.213000000001
3449,H,B,0.8909999999999999,8193.605
3450,H,H,0.89,8185.815
3451,H,H,0.889,8177.79
3452,H,B,0.89,8182.196
3453,H,H,0.889,8178.134
3454,H,B,0.889,8179.736
3455,H,B,0.89,8186.826
3456,H,B,0.89,8184.839
3457,H,H,0.889,8181.693
3458,H,B,0.89,8190.519
3459,H,B,0.8909999999999999,8194.943000000001
3460,H,B,0.8909999999999999,8198.616
3461,H,B,0.892,8208.404
3462,H,B,0.893,8214.505
3463,H,B,0.894,8219.553
3464,H,H,0.892,8210.972
3465,H,B,0.893,8212.839
3466,H,H,0.8909999999999999,8199.681
3467,H,H,0.89,8187.178000000001
3468,H,B,0.89,8190.098000000001
3469,H,B,0.8909999999999999,8199.622
3470,H,H,0.89,8187.456999999999
3471,H,B,0.89,8185.604
3472,H,B,0.8909999999999999,8194.187
3473,H,H,0.89,8184.771
3474,H,B,0.89,8191.395
3475,H,B,0.8909999999999999,8194.141
3476,H,H,0.89,8188.233
3477,H,B,0.89,8188.494000000001
3478,H,B,0.8909999999999999,8194.074
3479,H,B,0.8909999999999999,8194.358
3480,H,B,0.8909999999999999,8192.786
3481,H,H,0.89,8183.565
3482,H,H,0.889,8181.798000000001
3483,H,B,0.89,8189.266
3484,H,B,0.8909999999999999,8192.442
